row_id,fixture_id,gameweek,team,team_short,opponent,opponent_short,venue,official_fdr,goals_for,goals_against,goal_difference,xg,xga,xg_difference,global_gd_quintile,global_xgd_quintile,team_gd_quintile,team_xgd_quintile,pre_match_xg_baseline,xg_factor_vs_team_median,defensive_factor_vs_team_median
306:5,306,31,Brentford,BRE,Leeds,LEE,A,3,0,0,0,0.46,0.52,-0.06,3,3,3,3,1.578920265780731,0.30363036303630364,2.5480769230769234
308:15,308,31,Newcastle,NEW,Sunderland,SUN,H,2,1,2,-1,1.27,2.45,-1.1800000000000002,4,5,4,4,1.486634551495016,0.8668941979522186,0.5346938775510204
308:17,308,31,Sunderland,SUN,Newcastle,NEW,A,3,2,1,1,2.45,1.27,1.1800000000000002,2,1,2,1,1.000920265780731,2.8160919540229887,1.074803149606299
301:2,301,31,Aston Villa,AVL,West Ham,WHU,H,2,2,0,2,1.69,0.85,0.84,1,2,1,1,1.2269202657807308,1.5022222222222221,1.4823529411764707
301:19,301,31,West Ham,WHU,Aston Villa,AVL,A,4,0,2,-2,0.85,1.69,-0.84,5,4,4,4,1.2234916943521594,0.845771144278607,0.8550295857988165
309:18,309,31,Spurs,TOT,Nott'm Forest,NFO,H,3,0,3,-3,1.25,1.34,-0.09000000000000008,5,3,5,3,1.1026345514950167,1.2135922330097086,0.9962686567164178
309:16,309,31,Nott'm Forest,NFO,Spurs,TOT,A,3,3,0,3,1.34,1.25,0.09000000000000008,1,3,1,2,1.1832059800664452,1.2181818181818183,1.168
320:19,320,32,West Ham,WHU,Wolves,WOL,H,1,4,0,4,2.35,0.59,1.7600000000000002,1,1,1,1,1.2133373786407768,2.338308457711443,2.449152542372881
320:20,320,32,Wolves,WOL,West Ham,WHU,A,3,0,4,-4,0.59,2.35,-1.7600000000000002,5,5,5,5,0.9638929341963323,0.8137931034482758,0.5638297872340426
311:1,311,32,Arsenal,ARS,Bournemouth,BOU,H,3,1,2,-1,2.32,1.19,1.13,4,1,5,3,1.6402818230852214,1.3144475920679886,0.47478991596638653
311:4,311,32,Bournemouth,BOU,Arsenal,ARS,A,5,2,1,1,1.19,2.32,-1.13,2,5,2,5,1.5725040453074435,0.7437499999999999,0.5775862068965518
312:5,312,32,Brentford,BRE,Everton,EVE,H,3,2,2,0,2.84,1.53,1.3099999999999998,3,1,3,1,1.5480596008629992,1.8745874587458744,0.866013071895425
312:9,312,32,Everton,EVE,Brentford,BRE,A,3,2,2,0,1.53,2.84,-1.3099999999999998,3,5,3,5,1.2236151564185545,1.4366197183098592,0.5070422535211268
313:3,313,32,Burnley,BUR,Brighton,BHA,H,3,0,2,-2,0.88,1.93,-1.0499999999999998,5,5,5,2,0.9516707119741099,1.0173410404624277,1.0362694300518136
313:6,313,32,Brighton,BHA,Burnley,BUR,A,2,2,0,2,1.93,0.88,1.0499999999999998,1,1,1,1,1.4500040453074436,1.3356401384083045,1.3409090909090908
316:12,316,32,Liverpool,LIV,Fulham,FUL,H,3,2,0,2,1.59,1.04,0.55,1,2,1,2,1.5941707119741102,1.0159744408945688,1.014423076923077
316:10,316,32,Fulham,FUL,Liverpool,LIV,A,4,0,2,-2,1.04,1.59,-0.55,5,4,5,4,1.2983373786407768,0.9327354260089686,0.889937106918239
315:8,315,32,Crystal Palace,CRY,Newcastle,NEW,H,3,2,1,1,2.56,1.13,1.4300000000000002,2,1,2,1,1.5060041608876558,1.6463022508038583,1.2256637168141593
315:15,315,32,Newcastle,NEW,Crystal Palace,CRY,A,3,1,2,-1,1.13,2.56,-1.4300000000000002,4,5,4,5,1.4808373786407762,0.7713310580204779,0.51171875
318:16,318,32,Nott'm Forest,NFO,Aston Villa,AVL,H,3,1,1,0,1.15,1.02,0.1299999999999999,3,3,3,2,1.1877818230852213,1.0454545454545452,1.4313725490196079
318:2,318,32,Aston Villa,AVL,Nott'm Forest,NFO,A,3,1,1,0,1.02,1.15,-0.1299999999999999,3,3,4,3,1.2400040453074432,0.9066666666666667,1.0956521739130436
319:17,319,32,Sunderland,SUN,Spurs,TOT,H,3,1,0,1,1.33,0.84,0.4900000000000001,2,2,2,1,1.0413929341963324,1.528735632183908,1.625
319:18,319,32,Spurs,TOT,Sunderland,SUN,A,3,0,1,-1,0.84,1.33,-0.4900000000000001,4,4,4,4,1.106948489751888,0.8155339805825242,1.0037593984962405
314:7,314,32,Chelsea,CHE,Man City,MCI,H,4,0,3,-3,1.14,2.29,-1.1500000000000001,5,5,5,5,1.8416707119741105,0.6972477064220183,0.5524017467248908
314:13,314,32,Man City,MCI,Chelsea,CHE,A,3,3,0,3,2.29,1.14,1.1500000000000001,1,1,2,2,1.7845755894590845,1.1364764267990077,0.8596491228070176
317:14,317,32,Man Utd,MUN,Leeds,LEE,H,2,1,2,-1,1.27,2.57,-1.2999999999999998,4,5,5,5,1.6600040453074434,0.8193548387096774,0.4455252918287938
317:11,317,32,Leeds,LEE,Man Utd,MUN,A,4,2,1,1,2.57,1.27,1.2999999999999998,2,1,2,1,1.3900040453074434,1.7909407665505224,1.0236220472440944
322:5,322,33,Brentford,BRE,Fulham,FUL,H,3,0,0,0,1.43,0.77,0.6599999999999999,3,2,3,2,1.5837986105227486,0.9438943894389438,1.720779220779221
322:10,322,33,Fulham,FUL,Brentford,BRE,A,3,0,0,0,0.77,1.43,-0.6599999999999999,3,4,3,4,1.292176988901127,0.6905829596412556,0.9895104895104896
326:11,326,33,Leeds,LEE,Wolves,WOL,H,1,3,0,3,2.82,0.57,2.25,1,1,1,1,1.4227175294416674,1.965156794425087,2.2807017543859653
326:20,326,33,Wolves,WOL,Leeds,LEE,A,3,0,3,-3,0.57,2.82,-2.25,5,5,5,5,0.9546094213335594,0.786206896551724,0.4698581560283689
328:15,328,33,Newcastle,NEW,Bournemouth,BOU,H,3,1,2,-1,1.59,2.99,-1.4000000000000001,5,5,5,5,1.4721769889011265,1.0853242320819114,0.43812709030100333
328:4,328,33,Bournemouth,BOU,Newcastle,NEW,A,3,2,1,1,2.99,1.59,1.4000000000000001,2,1,2,1,1.5629877997119377,1.8687500000000001,0.8427672955974843
330:18,330,33,Spurs,TOT,Brighton,BHA,H,3,2,2,0,1.09,0.82,0.27000000000000013,3,2,3,2,1.1005553672795054,1.058252427184466,1.628048780487805
330:6,330,33,Brighton,BHA,Spurs,TOT,A,3,2,2,0,0.82,1.09,-0.27000000000000013,3,4,4,4,1.4637986105227487,0.5674740484429066,1.0825688073394495
323:7,323,33,Chelsea,CHE,Man Utd,MUN,H,3,0,1,-1,1.57,0.29,1.28,4,1,4,2,1.8235283402524785,0.9602446483180428,4.362068965517242
323:14,323,33,Man Utd,MUN,Chelsea,CHE,A,3,1,0,1,0.29,1.57,-1.28,2,5,3,5,1.650285097009235,0.18709677419354837,0.7292993630573248
321:2,321,33,Aston Villa,AVL,Sunderland,SUN,H,2,4,3,1,2.84,1.73,1.1099999999999999,2,1,3,1,1.2348796916038296,2.5244444444444443,0.7283236994219653
321:17,321,33,Sunderland,SUN,Aston Villa,AVL,A,4,3,4,-1,1.73,2.84,-1.1099999999999999,4,5,4,4,1.0500148267389648,1.9885057471264367,0.48063380281690143
325:9,325,33,Everton,EVE,Liverpool,LIV,H,3,1,2,-1,0.79,1.45,-0.6599999999999999,4,4,4,4,1.2327175294416675,0.7417840375586855,0.993103448275862
325:12,325,33,Liverpool,LIV,Everton,EVE,A,3,2,1,1,1.45,0.79,0.6599999999999999,2,2,3,2,1.5948796916038297,0.9265175718849841,1.3354430379746838
329:16,329,33,Nott'm Forest,NFO,Burnley,BUR,H,1,4,1,3,1.19,0.36,0.83,1,2,1,1,1.1875823943065322,1.0818181818181818,4.055555555555555
329:3,329,33,Burnley,BUR,Nott'm Forest,NFO,A,3,1,4,-3,0.36,1.19,-0.83,5,4,5,2,0.950555367279505,0.4161849710982659,1.680672268907563
327:13,327,33,Man City,MCI,Arsenal,ARS,H,4,2,1,1,1.36,1.62,-0.26,2,3,3,4,1.799459683037269,0.6749379652605461,0.6049382716049382
327:1,327,33,Arsenal,ARS,Man City,MCI,A,5,1,2,-1,1.62,1.36,0.26,4,3,5,4,1.6594742861984244,0.9178470254957507,0.41544117647058815
324:8,324,33,Crystal Palace,CRY,West Ham,WHU,H,2,0,0,0,0.73,0.61,0.12,3,3,3,3,1.5361263497039357,0.4694533762057877,2.2704918032786887
324:19,324,33,West Ham,WHU,Crystal Palace,CRY,A,3,0,0,0,0.61,0.73,-0.12,3,3,3,2,1.2448796916038298,0.6069651741293532,1.9794520547945205
333:6,333,33,Brighton,BHA,Chelsea,CHE,H,3,3,0,3,2.14,0.37,1.77,1,1,1,1,1.4637986105227487,1.4809688581314882,3.189189189189189
333:7,333,33,Chelsea,CHE,Brighton,BHA,A,4,0,3,-3,0.37,2.14,-1.77,5,5,5,5,1.8235283402524785,0.22629969418960244,0.5911214953271028
332:4,332,33,Bournemouth,BOU,Leeds,LEE,H,2,2,2,0,1.65,0.81,0.8399999999999999,3,2,4,2,1.5629877997119377,1.0312499999999998,1.654320987654321
332:11,332,33,Leeds,LEE,Bournemouth,BOU,A,4,2,2,0,0.81,1.65,-0.8399999999999999,3,4,4,4,1.4227175294416674,0.5644599303135889,0.787878787878788
334:3,334,33,Burnley,BUR,Man City,MCI,H,4,0,1,-1,0.63,3.36,-2.73,5,5,3,5,0.950555367279505,0.7283236994219653,0.5952380952380952
334:13,334,33,Man City,MCI,Burnley,BUR,A,2,1,0,1,3.36,0.63,2.73,2,1,3,1,1.799459683037269,1.6674937965260548,1.5555555555555556
338:17,338,34,Sunderland,SUN,Nott'm Forest,NFO,H,3,0,5,-5,0.7,1.1,-0.40000000000000013,5,4,5,3,1.0677976379201017,0.8045977011494252,1.2409090909090907
338:16,338,34,Nott'm Forest,NFO,Sunderland,SUN,A,3,5,0,5,1.1,0.7,0.40000000000000013,1,2,1,2,1.1875344800253647,1.0,2.085714285714286
335:10,335,34,Fulham,FUL,Aston Villa,AVL,H,3,1,0,1,1.18,0.93,0.2499999999999999,2,3,2,2,1.2783239537095754,1.0582959641255605,1.521505376344086
335:2,335,34,Aston Villa,AVL,Fulham,FUL,A,3,0,1,-1,0.93,1.18,-0.2499999999999999,5,3,4,3,1.2770081642358908,0.8266666666666667,1.0677966101694916
336:12,336,34,Liverpool,LIV,Crystal Palace,CRY,H,3,3,1,2,1.14,2.26,-1.1199999999999999,1,5,1,5,1.590955532656944,0.7284345047923322,0.4668141592920355
336:8,336,34,Crystal Palace,CRY,Liverpool,LIV,A,4,1,3,-2,2.26,1.14,1.1199999999999999,5,1,5,1,1.5142246011071312,1.453376205787781,1.2149122807017545
339:19,339,34,West Ham,WHU,Everton,EVE,H,3,2,1,1,1.17,1.45,-0.28,2,4,2,3,1.2280607958148386,1.164179104477612,0.9965517241379309
339:9,339,34,Everton,EVE,West Ham,WHU,A,3,1,2,-1,1.45,1.17,0.28,5,2,4,2,1.2209555326569437,1.3615023474178405,1.2307692307692308
340:20,340,34,Wolves,WOL,Spurs,TOT,H,3,0,1,-1,0.7,0.92,-0.22000000000000008,5,3,4,2,0.9443765852885226,0.9655172413793103,1.440217391304348
340:18,340,34,Spurs,TOT,Wolves,WOL,A,2,1,0,1,0.92,0.7,0.22000000000000008,2,3,1,2,1.1001660589727333,0.8932038834951457,1.9071428571428573
331:1,331,34,Arsenal,ARS,Newcastle,NEW,H,3,1,0,1,0.49,1.0,-0.51,2,4,3,5,1.6583239537095753,0.27762039660056653,0.565
331:15,331,34,Newcastle,NEW,Arsenal,ARS,A,5,0,1,-1,1.0,0.49,0.51,5,2,5,3,1.475166058972733,0.6825938566552902,2.673469387755102
337:14,337,34,Man Utd,MUN,Brentford,BRE,H,3,2,1,1,1.36,1.17,0.19000000000000017,2,3,3,3,1.6143765852885226,0.8774193548387097,0.9786324786324787
337:5,337,34,Brentford,BRE,Man Utd,MUN,A,4,1,2,-1,1.17,1.36,-0.19000000000000017,5,3,4,4,1.5796397431832596,0.7722772277227722,0.974264705882353
347:11,347,35,Leeds,LEE,Burnley,BUR,H,1,3,1,2,1.64,0.57,1.0699999999999998,1,1,1,2,1.4419922850011346,1.1428571428571428,2.2807017543859653
347:3,347,35,Burnley,BUR,Leeds,LEE,A,3,1,3,-2,0.57,1.64,-1.0699999999999998,5,5,5,2,0.9263512593601086,0.6589595375722543,1.2195121951219512
344:5,344,35,Brentford,BRE,West Ham,WHU,H,2,3,0,3,2.27,0.92,1.35,1,1,1,1,1.5684025414113911,1.4983498349834983,1.440217391304348
344:19,344,35,West Ham,WHU,Brentford,BRE,A,3,0,3,-3,0.92,2.27,-1.35,5,5,5,4,1.2258384388472887,0.9154228855721395,0.6365638766519823
349:15,349,35,Newcastle,NEW,Brighton,BHA,H,3,3,1,2,3.16,1.53,1.6300000000000001,1,1,1,1,1.4622486952575446,2.156996587030717,0.8562091503267975
349:6,349,35,Brighton,BHA,Newcastle,NEW,A,3,1,3,-2,1.53,3.16,-1.6300000000000001,5,5,5,5,1.4637871567960066,1.058823529411765,0.3734177215189873
350:20,350,35,Wolves,WOL,Sunderland,SUN,H,2,1,1,0,1.72,0.66,1.06,4,1,2,1,0.9373769003857501,2.372413793103448,2.007575757575758
350:17,350,35,Sunderland,SUN,Wolves,WOL,A,2,1,1,0,0.66,1.72,-1.06,4,5,4,4,1.0576333106421605,0.7586206896551725,0.7936046511627907
341:1,341,35,Arsenal,ARS,Fulham,FUL,H,3,3,0,3,3.22,0.37,2.85,1,1,1,1,1.6276333106421605,1.8243626062322946,1.527027027027027
341:10,341,35,Fulham,FUL,Arsenal,ARS,A,5,0,3,-3,0.37,3.22,-2.85,5,5,5,5,1.275069208078058,0.33183856502242154,0.43944099378881984
343:4,343,35,Bournemouth,BOU,Crystal Palace,CRY,H,3,3,0,3,2.08,0.89,1.19,1,1,1,1,1.6009666439754937,1.3,1.50561797752809
343:8,343,35,Crystal Palace,CRY,Bournemouth,BOU,A,4,0,3,-3,0.89,2.08,-1.19,5,5,5,5,1.5330973451327432,0.5723472668810289,0.6658653846153846
348:14,348,35,Man Utd,MUN,Liverpool,LIV,H,3,3,2,1,2.34,0.88,1.46,2,1,3,1,1.6071204901293399,1.5096774193548386,1.3011363636363638
348:12,348,35,Liverpool,LIV,Man Utd,MUN,A,4,2,3,-1,0.88,2.34,-1.46,5,5,5,5,1.5786589516678016,0.5623003194888179,0.450854700854701
342:2,342,35,Aston Villa,AVL,Spurs,TOT,H,3,1,2,-1,0.32,0.99,-0.6699999999999999,5,4,5,4,1.26737690038575,0.28444444444444444,1.2727272727272727
342:18,342,35,Spurs,TOT,Aston Villa,AVL,A,4,2,1,1,0.99,0.32,0.6699999999999999,2,2,2,1,1.0948127978216478,0.9611650485436893,4.171875
345:7,345,35,Chelsea,CHE,Nott'm Forest,NFO,H,3,1,3,-2,2.15,2.05,0.10000000000000009,5,3,5,3,1.7789153619242115,1.3149847094801224,0.6170731707317074
345:16,345,35,Nott'm Forest,NFO,Chelsea,CHE,A,3,3,1,2,2.05,2.15,-0.10000000000000009,1,3,2,3,1.1845563875652372,1.8636363636363633,0.6790697674418604
346:9,346,35,Everton,EVE,Man City,MCI,H,4,3,3,0,2.72,1.54,1.1800000000000002,4,1,3,1,1.226094849103699,2.553990610328639,0.935064935064935
346:13,346,35,Man City,MCI,Everton,EVE,A,3,3,3,0,1.54,2.72,-1.1800000000000002,4,5,4,5,1.8280973451327431,0.7642679900744418,0.36029411764705876
355:12,355,36,Liverpool,LIV,Chelsea,CHE,H,3,1,1,0,0.56,0.5,0.06000000000000005,4,3,4,3,1.5619713467048715,0.3578274760383387,2.1100000000000003
355:7,355,36,Chelsea,CHE,Liverpool,LIV,A,4,1,1,0,0.5,0.56,-0.06000000000000005,4,3,4,3,1.7889713467048716,0.3058103975535168,2.2589285714285716
351:6,351,36,Brighton,BHA,Wolves,WOL,H,1,3,0,3,1.62,0.49,1.1300000000000001,1,1,1,1,1.4662213467048715,1.1211072664359865,2.4081632653061225
351:20,351,36,Wolves,WOL,Brighton,BHA,A,4,0,3,-3,0.49,1.62,-1.1300000000000001,5,5,5,4,0.9577213467048711,0.6758620689655173,0.8179012345679013
354:10,354,36,Fulham,FUL,Bournemouth,BOU,H,3,0,1,-1,1.33,0.82,0.5100000000000001,5,2,4,1,1.2532213467048714,1.1928251121076234,1.7256097560975612
354:4,354,36,Bournemouth,BOU,Fulham,FUL,A,3,1,0,1,0.82,1.33,-0.5100000000000001,2,4,2,4,1.613721346704871,0.5125,1.0075187969924813
358:17,358,36,Sunderland,SUN,Man Utd,MUN,H,3,0,0,0,1.25,0.62,0.63,4,2,4,1,1.0484713467048712,1.4367816091954022,2.2016129032258065
358:14,358,36,Man Utd,MUN,Sunderland,SUN,A,3,0,0,0,0.62,1.25,-0.63,4,4,4,4,1.6262213467048714,0.39999999999999997,0.916
356:13,356,36,Man City,MCI,Brentford,BRE,H,3,3,0,3,2.98,0.24,2.74,1,1,2,1,1.8215090735434576,1.4789081885856081,4.083333333333333
356:5,356,36,Brentford,BRE,Man City,MCI,A,5,0,3,-3,0.24,2.98,-2.74,5,5,5,5,1.5867213467048713,0.1584158415841584,0.44463087248322153
352:3,352,36,Burnley,BUR,Aston Villa,AVL,H,3,2,2,0,1.79,1.44,0.3500000000000001,4,2,2,1,0.9182213467048708,2.069364161849711,1.3888888888888888
352:2,352,36,Aston Villa,AVL,Burnley,BUR,A,2,2,2,0,1.44,1.79,-0.3500000000000001,4,4,4,4,1.2444713467048711,1.28,0.7039106145251397
353:8,353,36,Crystal Palace,CRY,Everton,EVE,H,3,2,2,0,2.56,1.59,0.97,4,2,3,2,1.5174065094408933,1.6463022508038583,0.871069182389937
353:9,353,36,Everton,EVE,Crystal Palace,CRY,A,3,2,2,0,1.59,2.56,-0.97,4,4,3,4,1.2642213467048713,1.4929577464788735,0.5625
357:16,357,36,Nott'm Forest,NFO,Newcastle,NEW,H,3,1,1,0,1.1,1.48,-0.3799999999999999,4,4,3,3,1.206971346704871,1.0,0.9864864864864865
357:15,357,36,Newcastle,NEW,Nott'm Forest,NFO,A,3,1,1,0,1.48,1.1,0.3799999999999999,4,2,3,3,1.505471346704871,1.0102389078498295,1.190909090909091
360:19,360,36,West Ham,WHU,Arsenal,ARS,H,4,0,1,-1,1.15,1.18,-0.030000000000000027,5,3,4,2,1.2189713467048713,1.1442786069651742,1.2245762711864405
360:1,360,36,Arsenal,ARS,West Ham,WHU,A,3,1,0,1,1.18,1.15,0.030000000000000027,2,3,4,4,1.6682213467048712,0.668555240793201,0.49130434782608695
359:18,359,36,Spurs,TOT,Leeds,LEE,H,2,1,1,0,1.27,1.34,-0.07000000000000006,4,3,3,3,1.0929713467048716,1.233009708737864,0.9962686567164178
359:11,359,36,Leeds,LEE,Spurs,TOT,A,3,1,1,0,1.34,1.27,0.07000000000000006,4,3,4,3,1.447721346704871,0.9337979094076655,1.0236220472440944
307:13,307,36,Man City,MCI,Crystal Palace,CRY,H,3,3,0,3,1.66,0.73,0.9299999999999999,1,2,2,3,1.8215090735434576,0.8238213399503723,1.3424657534246576
307:8,307,36,Crystal Palace,CRY,Man City,MCI,A,5,0,3,-3,0.73,1.66,-0.9299999999999999,5,4,5,4,1.5174065094408933,0.4694533762057877,0.8343373493975904
362:2,362,37,Aston Villa,AVL,Liverpool,LIV,H,3,4,2,2,1.85,1.43,0.42000000000000015,1,2,1,2,1.2487533875338752,1.6444444444444446,0.8811188811188811
362:12,362,37,Liverpool,LIV,Aston Villa,AVL,A,4,2,4,-2,1.43,1.85,-0.42000000000000015,5,4,5,4,1.5370460704607052,0.9137380191693291,0.5702702702702703
368:14,368,37,Man Utd,MUN,Nott'm Forest,NFO,H,3,3,2,1,4.57,1.88,2.6900000000000004,2,1,3,1,1.6011924119241192,2.948387096774194,0.6090425531914894
368:16,368,37,Nott'm Forest,NFO,Man Utd,MUN,A,4,2,3,-1,1.88,4.57,-2.6900000000000004,5,5,4,5,1.2038753387533876,1.7090909090909088,0.3194748358862144
364:5,364,37,Brentford,BRE,Crystal Palace,CRY,H,3,2,2,0,1.71,1.72,-0.010000000000000009,4,3,4,3,1.5533875338753391,1.1287128712871286,0.7703488372093025
364:8,364,37,Crystal Palace,CRY,Brentford,BRE,A,3,2,2,0,1.72,1.71,0.010000000000000009,4,3,3,3,1.5231436314363143,1.1061093247588423,0.8099415204678363
366:9,366,37,Everton,EVE,Sunderland,SUN,H,2,1,3,-2,1.04,0.76,0.28,5,2,5,2,1.2716802168021684,0.9765258215962442,1.894736842105263
366:17,366,37,Sunderland,SUN,Everton,EVE,A,3,3,1,2,0.76,1.04,-0.28,1,4,1,3,1.0528997289972901,0.8735632183908046,1.3125
367:11,367,37,Leeds,LEE,Brighton,BHA,H,3,1,0,1,0.39,3.06,-2.67,2,5,2,5,1.444607046070461,0.27177700348432055,0.42483660130718953
367:6,367,37,Brighton,BHA,Leeds,LEE,A,3,0,1,-1,3.06,0.39,2.67,5,1,5,1,1.4694850948509488,2.11764705882353,3.0256410256410255
370:20,370,37,Wolves,WOL,Fulham,FUL,H,3,1,1,0,1.4,1.59,-0.19000000000000017,4,3,2,2,0.9458265582655826,1.9310344827586206,0.8333333333333334
370:10,370,37,Fulham,FUL,Wolves,WOL,A,2,1,1,0,1.59,1.4,0.19000000000000017,4,3,3,2,1.2546070460704608,1.4260089686098656,1.010714285714286
369:15,369,37,Newcastle,NEW,West Ham,WHU,H,2,3,1,2,1.73,0.95,0.78,1,2,1,2,1.5043631436314362,1.180887372013652,1.3789473684210527
369:19,369,37,West Ham,WHU,Newcastle,NEW,A,3,1,3,-2,0.95,1.73,-0.78,5,4,4,4,1.2168021680216805,0.945273631840796,0.8352601156069364
361:1,361,37,Arsenal,ARS,Burnley,BUR,H,1,1,0,1,1.29,0.19,1.1,2,1,4,3,1.655826558265583,0.7308781869688386,2.9736842105263155
361:3,361,37,Burnley,BUR,Arsenal,ARS,A,5,0,1,-1,0.19,1.29,-1.1,5,5,4,3,0.9389972899728994,0.21965317919075145,1.5503875968992247
363:4,363,37,Bournemouth,BOU,Man City,MCI,H,4,1,1,0,2.25,1.48,0.77,4,2,4,2,1.5938753387533877,1.40625,0.9054054054054055
363:13,363,37,Man City,MCI,Bournemouth,BOU,A,4,1,1,0,1.48,2.25,-0.77,4,4,5,5,1.845338753387534,0.7344913151364766,0.43555555555555553
365:7,365,37,Chelsea,CHE,Spurs,TOT,H,3,2,1,1,0.63,1.27,-0.64,2,4,2,4,1.757046070460705,0.3853211009174312,0.9960629921259844
365:18,365,37,Spurs,TOT,Chelsea,CHE,A,3,1,2,-1,1.27,0.63,0.64,5,2,5,1,1.0968021680216808,1.233009708737864,2.119047619047619
371:6,371,38,Brighton,BHA,Man Utd,MUN,H,3,0,3,-3,0.79,1.66,-0.8699999999999999,5,4,5,5,1.5079134491634494,0.5467128027681661,0.7108433734939759
371:14,371,38,Man Utd,MUN,Brighton,BHA,A,4,3,0,3,1.66,0.79,0.8699999999999999,1,2,1,2,1.6724372586872587,1.0709677419354837,1.4493670886075949
372:3,372,38,Burnley,BUR,Wolves,WOL,H,1,1,1,0,0.98,2.09,-1.1099999999999999,4,5,2,3,0.9217229729729729,1.1329479768786128,0.9569377990430623
372:20,372,38,Wolves,WOL,Burnley,BUR,A,2,1,1,0,2.09,0.98,1.1099999999999999,4,1,2,1,0.9571991634491636,2.882758620689655,1.3520408163265307
373:8,373,38,Crystal Palace,CRY,Arsenal,ARS,H,4,1,2,-1,0.98,2.53,-1.5499999999999998,5,5,4,5,1.5283896396396395,0.630225080385852,0.5474308300395258
373:1,373,38,Arsenal,ARS,Crystal Palace,CRY,A,3,2,1,1,2.53,0.98,1.5499999999999998,2,1,4,2,1.6476753539253541,1.4334277620396598,0.5765306122448979
374:10,374,38,Fulham,FUL,Newcastle,NEW,H,3,2,0,2,1.81,0.31,1.5,1,1,1,1,1.2631515444015446,1.6233183856502242,4.564516129032258
374:15,374,38,Newcastle,NEW,Fulham,FUL,A,3,0,2,-2,0.31,1.81,-1.5,5,5,5,5,1.5102944015444013,0.21160409556313994,0.7237569060773481
375:12,375,38,Liverpool,LIV,Brentford,BRE,H,3,1,1,0,3.04,1.56,1.48,4,1,4,1,1.5350563063063067,1.9424920127795529,0.6762820512820513
375:5,375,38,Brentford,BRE,Liverpool,LIV,A,4,1,1,0,1.56,3.04,-1.48,4,5,4,5,1.557675353925354,1.0297029702970297,0.4358552631578948
376:13,376,38,Man City,MCI,Aston Villa,AVL,H,3,1,2,-1,1.34,1.77,-0.42999999999999994,5,4,5,5,1.8371991634491636,0.665012406947891,0.5536723163841808
376:2,376,38,Aston Villa,AVL,Man City,MCI,A,5,2,1,1,1.77,1.34,0.42999999999999994,2,2,3,2,1.263627734877735,1.5733333333333333,0.9402985074626865
377:16,377,38,Nott'm Forest,NFO,Bournemouth,BOU,H,3,1,1,0,1.73,0.95,0.78,4,2,3,1,1.2205324967824969,1.5727272727272725,1.536842105263158
377:4,377,38,Bournemouth,BOU,Nott'm Forest,NFO,A,3,1,1,0,0.95,1.73,-0.78,4,4,4,4,1.6100563063063063,0.5937499999999999,0.7745664739884394
379:18,379,38,Spurs,TOT,Everton,EVE,H,3,1,0,1,1.15,0.41,0.74,2,2,2,1,1.1014848777348785,1.116504854368932,3.25609756097561
379:9,379,38,Everton,EVE,Spurs,TOT,A,3,0,1,-1,0.41,1.15,-0.74,5,4,4,4,1.2667229729729732,0.38497652582159625,1.2521739130434784
378:17,378,38,Sunderland,SUN,Chelsea,CHE,H,3,2,1,1,1.84,0.89,0.9500000000000001,2,2,2,1,1.0464848777348779,2.1149425287356323,1.5337078651685392
378:7,378,38,Chelsea,CHE,Sunderland,SUN,A,3,1,2,-1,0.89,1.84,-0.9500000000000001,5,4,5,5,1.7307705920205922,0.5443425076452599,0.6875
380:19,380,38,West Ham,WHU,Leeds,LEE,H,2,3,0,3,2.61,1.59,1.0199999999999998,1,2,1,1,1.2110086872586876,2.5970149253731343,0.9088050314465408
380:11,380,38,Leeds,LEE,West Ham,WHU,A,3,0,3,-3,1.59,2.61,-1.0199999999999998,5,4,5,4,1.4200563063063065,1.10801393728223,0.4980842911877395
